KIC			Dnu			nu_max			Dpi1		dnurot,core			sigma			number of components
			(muHz)			(muHz)			(s)		 (nHz)				 (nHz)

007617028		15.48			205.72			83.70		295.0				4.45				3
007619745		13.13			169.35			78.90		365.0				3.84				2
007619946		13.79			166.62			84.20		335.0				3.20				2
007621561		10.05			115.39			77.30		270.0				1.90				3
007621593		10.54			127.13			75.10		600.0				6.77				2
007624334		8.59			97.90			71.80		360.0				3.69				2
007629559		8.35			93.57			73.50		475.0				4.66				2
007630302		12.05			143.58			79.90		295.0				2.12				3
007630743		14.14			171.99			85.10		0.0				7.68				1
007661080		12.60			153.99			82.90		345.0				3.97				3
007661600		13.45			170.16			81.80		315.0				2.50				3
007674224		10.79			130.12			77.10		370.0				1.18				3
007685657		8.44			91.70			73.90		405.0				2.52				3
007687390		7.74			83.62			71.20		215.0				8.37				2
007690739		8.92			92.24			74.70		0.0				4.79				1
007691952		7.76			81.18			71.20		220.0				3.00				3
007696229		7.00			78.00			66.90		405.0				4.78				2
007696976		16.04			206.46			86.70		0.0				2.86				1
007697633		14.49			184.18			84.70		300.0				7.34				3
007698688		7.72			82.75			71.20		0.0				0.85				1
007728741		11.66			140.66			79.50		485.0				6.12				2
007728958		9.04			95.44			75.60		390.0				1.18				2
007730215		9.81			110.49			75.60		210.0				6.26				3
007733106		13.08			169.80			79.45		0.0				9.91				1
007750189		13.06			155.83			82.50		330.0				6.51				2
007761336		15.54			193.34			86.50		270.0				5.64				3
007762104		14.71			196.56			83.30		320.0				3.24				2
007765258		10.40			129.23			74.70		150.0				4.53				3
007769544		17.84			230.50			90.05		275.0				5.27				3
007771045		13.99			184.62			81.50		605.0				5.38				3
007777395		14.85			191.31			84.50		475.0				8.50				2
007778197		9.88			128.54			65.40		0.0				7.86				1
007798570		7.86			81.30			71.20		500.0				4.26				2
007799904		7.89			77.88			72.00		685.0				3.84				3
007809050		9.10			105.62			74.80		0.0				2.75				1
007810876		13.30			171.58			80.10		165.0				7.73				2
007815838		13.03			165.95			80.20		420.0				1.73				3
007818152		7.40			80.54			68.80		905.0				7.78				2
007821385		7.40			80.55			69.70		0.0				4.27				1
007836711		8.58			87.79			74.40		280.0				5.00				2
007849791		7.75			81.25			73.70		260.0				4.34				2
007869863		9.94			110.27			76.90		310.0				6.38				2
007870694		12.77			158.97			80.60		0.0				8.56				1
007872097		9.74			115.08			75.10		150.0				4.75				2
007878297		8.31			85.86			74.10		0.0				7.82				1
007878388		9.27			103.11			75.90		465.0				0.58				2
007880417		14.77			190.38			85.60		335.0				4.63				2
007884986		9.95			113.97			76.02		685.0				9.31				3
007888957		10.52			122.88			78.80		0.0				8.29				1
007937449		11.15			130.94			79.10		440.0				1.69				2
007941429		16.89			209.68			89.10		215.0				5.38				3
007955078		10.17			119.28			75.40		0.0				3.37				1
007955597		12.33			150.96			81.00		305.0				7.75				3
007957377		7.28			80.43			70.90		0.0				9.28				1
007957918		7.57			83.65			68.80		220.0				5.12				2
007969053		10.98			127.08			78.50		170.0				7.32				2
007983015		11.49			136.67			81.00		0.0				6.52				1
007983431		10.07			110.82			78.12		305.0				2.14				3
007985382		6.80			74.77			69.80		0.0				5.79				1
008004637		8.14			86.57			73.20		665.0				5.19				3
008004863		8.59			96.96			72.10		0.0				3.84				1
008007218		14.30			179.23			84.70		285.0				5.92				2
008009740		12.97			167.65			80.50		200.0				9.38				2
008009745		14.62			187.60			84.50		205.0				8.08				2
008016650		9.51			107.54			76.90		0.0				0.65				1
008017348		14.21			186.60			81.80		275.0				3.68				2
008017898		7.24			75.15			70.60		320.0				5.59				2
008025991		8.03			80.25			71.40		0.0				6.88				1
008026963		8.18			94.30			71.60		150.0				3.54				3
008040267		15.48			196.68			86.70		245.0				3.44				2
008043596		10.32			111.53			77.80		430.0				7.12				3
008053949		6.53			70.82			69.92		235.0				7.43				2
008054055		10.47			123.91			76.20		0.0				7.78				1
008055108		9.21			115.11			65.10		120.0				4.07				3
008058062		11.86			140.95			79.30		180.0				4.78				2
008073887		14.68			189.87			84.20		450.0				6.02				2
008077790		11.82			142.95			79.00		410.0				4.87				3
008081497		9.05			95.92			75.80		520.0				5.48				3
008086682		8.03			85.98			71.25		100.0				5.50				3
008087067		9.04			100.46			74.30		0.0				3.66				1
008098454		17.19			222.92			88.40		180.0				2.97				2
008098608		10.80			126.13			78.40		0.0				6.63				1
008099364		16.49			206.44			88.00		260.0				6.97				3
008110026		7.20			70.10			71.20		0.0				7.23				1
008110809		15.20			187.91			86.10		340.0				1.07				2
008111555		11.33			141.39			77.40		680.0				5.56				2
008115488		12.94			159.25			81.50		370.0				1.44				3
008123432		11.63			143.80			77.00		0.0				4.49				1
008127707		17.06			219.37			91.30		480.0				3.86				3
008142438		8.81			97.24			74.00		370.0				6.34				2
008144467		11.62			138.14			79.40		0.0				4.62				1
008144802		7.31			75.58			71.50		325.0				3.57				2
008154682		9.74			111.57			76.00		350.0				4.34				2
008154693		11.81			142.15			78.40		370.0				4.17				2
008155782		11.85			135.56			79.40		0.0				3.78				1
008158382		8.45			90.94			74.40		340.0				6.71				2
008161789		10.44			121.25			76.90		0.0				1.58				1
008162712		7.07			71.50			72.90		120.0				6.70				2
008172679		12.23			148.27			79.70		405.0				5.11				3
008173581		8.80			98.88			73.40		0.0				0.36				1
008175678		6.72			67.27			69.10		120.0				5.68				2
008176259		7.34			73.98			70.60		260.0				9.28				2
008181816		8.34			89.88			73.70		320.0				4.43				2
008188772		10.18			126.98			86.70		325.0				6.88				3
008192892		10.41			119.16			77.20		0.0				0.87				1
008210306		7.08			72.22			70.70		190.0				8.75				2
008214394		14.12			182.32			82.30		390.0				3.02				2
008221785		7.76			79.64			72.80		310.0				6.61				3
008235144		12.81			159.51			81.30		350.0				6.88				2
008235991		9.87			108.77			77.30		370.0				2.72				2
008250069		15.78			196.17			86.90		0.0				7.83				1
008262338		16.86			220.95			86.70		205.0				7.94				2
008264074		13.74			173.43			84.60		120.0				3.51				3
008283356		11.22			134.71			78.40		555.0				2.81				2
008299489		11.62			140.95			78.10		0.0				7.54				1
008301905		11.89			139.62			80.00		0.0				6.48				1
008307791		9.59			106.86			76.70		375.0				4.90				2
008308639		9.69			109.90			75.90		355.0				2.64				2
008309466		14.39			185.47			84.20		480.0				6.77				2
008312512		9.22			101.96			74.50		360.0				1.58				2
008315560		7.50			86.55			88.90		270.0				5.60				3
008315796		8.94			99.94			73.90		425.0				2.72				3
008316412		9.29			104.10			75.50		420.0				5.05				2
008323295		10.87			129.68			77.90		0.0				5.90				1
008328390		7.85			84.49			72.70		0.0				6.85				1
008330073		9.41			98.71			75.80		415.0				4.57				2
008344592		12.46			146.20			81.70		285.0				3.38				2
008345515		9.86			109.40			77.50		370.0				2.95				2
008358990		8.50			91.08			74.60		0.0				0.80				1
008360297		8.20			82.72			73.80		0.0				5.34				1
008364786		5.54			58.44			65.30		0.0				4.34				1
008366239		13.74			185.08			87.80		245.0				2.62				2
008374394		9.42			101.33			76.50		380.0				1.47				2
008377962		10.98			131.90			76.80		0.0				1.97				1
008381622		10.63			119.48			77.70		250.0				7.15				3
008387668		17.73			222.38			90.90		0.0				0.26				1
008391545		12.83			157.41			80.40		0.0				3.50				1
008418309		10.20			115.26			87.50		155.0				9.88				3
008420916		7.29			77.18			68.40		245.0				6.87				2
008420954		7.96			85.05			72.30		395.0				3.14				2
008423708		12.06			148.17			79.25		305.0				5.27				2
008425211		14.66			195.86			82.30		0.0				0.88				1
008426672		14.91			194.94			83.90		485.0				8.78				2
008428095		5.44			56.46			72.45		145.0				5.31				2
008429977		11.01			131.84			76.90		0.0				0.45				1
008431083		10.93			122.43			79.20		570.0				6.84				2
008432800		11.63			134.90			80.20		340.0				4.02				3
008440248		12.50			153.85			79.80		195.0				2.06				2
008451486		11.48			130.18			80.15		360.0				7.49				2
008453896		9.99			108.29			77.50		0.0				1.43				1
008458124		12.25			153.71			79.10		365.0				5.55				3
008458459		16.14			209.80			86.90		350.0				2.07				2
008458954		11.26			134.11			79.80		330.0				2.58				3
008459085		14.99			194.30			84.60		290.0				8.51				3
008460470		9.62			106.33			76.60		350.0				3.75				3
008475025		9.66			111.84			74.30		330.0				3.04				2
008480097		15.46			199.34			86.90		305.0				1.18				3
008488530		7.45			83.92			69.40		235.0				6.05				3
008494157		9.82			103.36			76.20		0.0				0.80				1
008494160		15.84			202.81			87.30		0.0				2.65				1
008505072		9.58			104.50			75.40		410.0				4.57				2
008507484		8.30			95.16			72.10		0.0				1.35				1
008510560		8.64			99.40			73.10		885.0				3.82				2
008518198		11.55			137.35			79.30		425.0				2.81				3
008524315		7.95			83.73			73.10		275.0				3.80				3
008526691		11.23			134.31			79.60		185.0				6.47				2
008538793		11.18			128.11			80.00		415.0				3.54				2
008540034		15.06			193.59			84.10		570.0				4.81				3
008545504		9.28			109.78			74.85		305.0				2.14				3
008543569		8.95			97.52			75.00		560.0				4.73				2
008555599		6.39			62.39			71.70		715.0				6.38				3
008564157		13.43			168.08			82.80		830.0				7.17				2
008564976		9.60			103.63			76.80		520.0				1.78				2
008574234		10.60			118.09			77.50		0.0				5.24				1
008579095		12.00			152.46			78.20		285.0				1.46				3
008583313		12.85			150.34			82.80		360.0				1.11				2
008605197		9.74			109.88			77.40		380.0				2.13				2
008607365		7.53			84.61			72.30		105.0				3.65				3
008609482		11.85			143.91			80.20		0.0				5.07				1
008611394		9.68			104.98			76.30		0.0				0.91				1
008612480		8.42			92.36			74.30		0.0				5.60				1
008613617		13.62			170.50			81.40		225.0				3.34				2
008620380		11.59			141.57			77.60		455.0				1.09				2
008620872		10.24			118.16			76.70		0.0				2.91				1
008623565		8.49			95.61			70.25		810.0				7.40				2
008623655		8.03			82.94			73.70		765.0				10.07				2
008630459		15.10			190.22			86.90		0.0				9.62				1
008630587		11.99			147.31			79.10		355.0				0.73				3
008636389		9.73			108.11			75.91		250.0				3.91				3
008648759		14.12			175.74			83.50		0.0				10.79				1
008673261		10.34			126.28			78.50		0.0				6.82				1
008674172		11.06			125.72			79.00		0.0				0.57				1
008678638		14.82			189.50			84.30		320.0				8.11				3
008684542		13.52			177.28			80.20		95.0				7.64				2
008686904		10.44			121.49			76.50		410.0				3.57				2
008688421		12.26			155.35			77.40		0.0				0.35				1
008694617		9.11			99.07			72.70		365.0				7.06				2
008718745		11.41			128.40			80.10		0.0				8.40				1
008733697		16.15			209.63			87.60		490.0				1.14				2
008742229		8.62			101.79			80.30		0.0				5.90				1
008742545		12.29			142.36			81.20		0.0				0.37				1
008742912		8.99			105.64			72.10		340.0				3.32				2
008766846		13.16			161.71			81.80		290.0				1.10				2
008806387		9.10			102.11			74.50		0.0				5.45				1
008807777		7.65			81.30			74.40		320.0				0.94				2
008813618		11.32			130.60			79.60		360.0				6.90				3
008815404		7.29			77.18			71.70		285.0				6.69				2
008815517		8.30			86.20			74.50		210.0				9.16				2
008816007		15.71			205.07			85.80		280.0				0.87				2
008819552		10.31			120.98			77.50		0.0				3.15				1
008823626		7.93			79.53			72.40		185.0				4.78				2
008827853		13.03			156.77			82.30		0.0				1.87				1
008838230		14.02			178.96			82.40		190.0				1.93				3
008866860		11.67			138.58			80.10		280.0				4.31				2
008867239		8.39			87.62			74.70		0.0				4.52				1
008869611		8.93			95.30			75.50		475.0				3.12				3
008872890		13.16			162.81			81.90		345.0				1.99				2
008892050		15.32			203.55			84.50		0.0				10.00				1
008893087		10.40			117.45			78.70		370.0				6.29				2
008914107		12.47			155.44			79.20		205.0				0.76				3
008936347		7.08			73.56			71.10		0.0				10.85				1
008946951		9.15			104.99			72.20		0.0				6.12				1
008957693		10.87			137.81			78.60		310.0				3.79				2
008957944		9.51			113.50			74.00		390.0				0.70				2
008958065		6.41			64.24			68.70		125.0				5.40				3
008981783		14.02			181.47			81.70		425.0				8.34				3
008984355		14.37			187.84			82.80		340.0				0.97				3
009018640		9.83			109.30			75.90		110.0				6.87				2
009018790		9.43			106.42			74.80		310.0				6.60				2
009031549		7.16			72.10			71.40		380.0				7.33				2
009031798		9.94			111.43			76.70		165.0				3.10				3
009071153		10.02			116.36			76.50		590.0				2.80				2
009074137		12.89			157.28			82.10		470.0				1.49				3
009074792		9.79			110.70			77.40		360.0				1.45				2
009075872		13.22			157.57			82.50		290.0				2.45				3
009084281		8.81			93.92			74.50		275.0				2.04				2
009086187		9.87			110.34			76.30		0.0				2.08				1
009091127		8.02			84.77			70.90		900.0				7.43				2
009100548		10.93			120.70			78.60		270.0				5.70				3
009109244		13.79			179.41			81.70		480.0				1.80				3
009119915		12.59			148.09			81.50		345.0				11.10				2
009137958		9.17			96.92			75.00		295.0				4.41				2
009145781		17.70			229.96			88.20		275.0				3.81				2
009145861		10.90			132.40			77.50		575.0				3.33				2
009146372		9.01			103.48			74.60		315.0				5.88				2
009152245		11.08			128.38			79.90		490.0				3.48				3
009157260		18.14			224.38			91.10		380.0				6.04				3
009163153		12.53			154.38			82.40		0.0				4.36				1
009163621		15.51			202.95			85.80		350.0				8.28				2
009164696		8.94			99.41			74.30		305.0				0.53				2
009172127		14.53			187.52			84.20		475.0				7.66				3
009202597		9.70			112.41			76.60		180.0				4.79				3
009209366		11.06			130.07			80.40		0.0				0.67				1
009209565		12.28			145.57			82.30		270.0				3.23				2
009210548		14.78			182.44			85.30		290.0				1.49				3
009211160		13.99			174.09			83.30		325.0				6.56				3
009211176		11.05			120.83			78.60		385.0				3.17				2
009214512		8.97			98.59			74.40		420.0				1.08				2
009224602		6.82			69.90			70.10		185.0				8.60				3
009225958		13.58			171.82			82.40		310.0				0.52				2
009228469		9.26			104.53			74.20		0.0				2.80				1
009245197		16.09			215.53			85.60		625.0				0.97				2
009267654		10.36			118.25			77.90		460.0				5.03				2
009269234		9.97			113.27			77.70		265.0				1.50				3
009273251		13.81			169.79			87.10		535.0				7.12				3
009285116		9.85			111.38			76.90		420.0				4.51				3
009285727		14.53			185.94			84.70		260.0				5.97				2
009289780		17.34			217.57			88.70		320.0				4.00				3
009290593		7.96			86.70			71.10		325.0				7.51				2
009300159		12.71			163.86			83.60		245.0				3.92				3
009305599		13.33			154.58			83.00		465.0				1.68				3
009326896		12.49			156.58			72.30		660.0				2.31				3
009335518		9.16			103.46			75.50		0.0				1.13				1
009340325		9.22			99.96			76.20		500.0				1.89				2
009368528		16.32			207.36			88.35		0.0				8.52				1
009368745		9.15			105.86			73.50		375.0				0.82				2
009388523		12.52			155.07			80.20		480.0				3.30				3
009402439		11.46			135.83			79.20		360.0				3.27				3
009414008		8.10			82.73			73.40		320.0				0.78				2
009418101		17.08			227.53			85.80		345.0				2.33				2
009426610		10.82			130.47			76.40		815.0				2.35				3
009427899		14.25			180.40			83.30		510.0				5.30				2
009456242		11.34			137.13			77.90		320.0				7.06				3
009457533		13.24			167.89			81.20		325.0				4.24				2
009472076		10.18			124.56			75.60		185.0				4.63				3
009474201		15.05			198.53			63.30		0.0				7.98				1
009475697		9.88			114.82			75.50		0.0				1.46				1
009512519		9.64			109.60			75.70		400.0				3.87				3
009512635		11.78			139.80			79.20		450.0				2.91				2
009513889		9.35			102.44			75.20		395.0				1.51				2
009520216		11.89			139.69			80.70		375.0				2.75				3
009521171		7.88			83.42			71.50		295.0				1.34				2
009531084		9.23			99.98			76.80		135.0				2.11				2
009531103		14.83			190.38			85.40		325.0				1.67				2
009534288		12.08			156.86			82.90		710.0				0.79				2
009534802		11.59			139.20			80.60		485.0				2.29				2
009534964		10.81			127.15			76.80		250.0				3.69				3
009541946		8.95			98.94			74.10		505.0				3.46				3
009574650		9.63			106.42			76.00		185.0				6.43				2
009575847		14.03			175.15			83.30		370.0				1.47				2
009593478		14.73			194.78			82.50		305.0				6.55				2
009596479		12.94			156.35			82.10		330.0				1.85				3
009602686		9.52			105.83			77.40		440.0				4.26				2
009631875		13.44			167.69			82.70		295.0				1.09				2
009635649		15.27			204.25			84.10		455.0				1.48				3
009641694		12.44			149.12			82.30		0.0				1.62				1
009642805		12.55			167.99			70.70		0.0				4.83				1
009649838		10.49			125.55			73.10		540.0				7.92				3
009650424		9.31			101.84			76.00		475.0				4.92				3
009652704		14.54			187.24			84.40		540.0				7.75				3
009662723		7.39			82.16			83.00		265.0				3.60				2
009663247		15.33			199.73			85.15		430.0				3.12				2
009663257		10.44			122.63			76.70		0.0				1.48				1
009665890		12.59			143.41			81.60		0.0				1.41				1
009692431		7.34			82.73			66.10		240.0				6.30				3
009698133		9.34			110.64			71.50		390.0				3.15				2
009699882		12.65			154.19			81.20		220.0				6.85				2
009700053		16.83			221.87			87.60		465.0				2.14				3
009700142		8.90			97.02			75.00		465.0				4.89				3
009706819		16.54			217.56			84.80		0.0				4.16				1
009707138		15.45			203.66			84.20		245.0				3.29				2
009712445		14.19			181.66			84.70		285.0				9.35				3
009712824		12.04			146.09			81.30		330.0				3.19				3
009713043		9.29			104.47			75.20		405.0				0.50				2
009713617		12.54			154.52			82.20		335.0				3.40				3
009724451		12.96			161.22			81.20		610.0				3.29				3
009726669		7.89			83.94			71.82		0.0				5.44				1
009726997		8.98			102.52			73.50		395.0				4.27				2
009754133		11.60			137.22			80.30		515.0				2.00				2
009758193		7.33			73.56			70.80		0.0				7.65				1
009760514		14.84			190.04			84.00		320.0				4.62				2
009763796		12.42			145.02			81.20		285.0				1.97				3
009767815		8.12			80.99			72.60		0.0				1.89				1
009768134		17.52			221.78			91.75		360.0				2.38				3
009772366		6.85			75.37			71.40		125.0				6.82				2
009777479		15.22			193.44			86.20		150.0				4.88				2
009778887		7.84			81.24			72.60		0.0				7.41				1
009784586		6.77			76.03			62.70		160.0				4.27				3
009789635		16.30			213.37			84.70		190.0				9.59				2
009811950		10.49			123.74			77.80		535.0				3.42				2
009818288		8.52			92.92			76.60		245.0				1.43				2
009824874		7.45			76.93			69.50		780.0				6.16				2
009825272		6.70			67.52			68.30		0.0				9.78				1
009837129		8.14			87.95			73.50		415.0				3.53				2
009844539		15.44			199.41			87.60		0.0				9.99				1
009873127		15.78			202.25			87.10		470.0				3.96				3
009873753		16.87			216.78			88.90		215.0				3.08				2
009881708		11.61			140.61			78.60		360.0				3.58				3
009882316		13.68			180.40			80.40		0.0				2.33				1
009882766		13.07			164.83			80.20		350.0				2.92				3
009885121		7.42			75.28			71.80		320.0				3.91				3
009887670		8.04			84.48			72.70		0.0				7.17				1
009893850		11.76			131.85			80.10		390.0				3.57				3
009896174		18.20			233.26			89.40		285.0				0.93				2
009897206		7.13			70.82			72.46		480.0				8.31				2
009904059		11.92			142.81			79.40		285.0				1.77				2
009904365		15.88			209.74			84.50		340.0				1.19				2
009906240		8.00			88.58			72.10		0.0				3.42				1
009932463		14.94			192.86			85.80		365.0				1.21				2
009934955		12.16			139.49			80.70		0.0				1.75				1
009936310		13.10			157.76			82.30		330.0				1.10				3
009941141		8.02			88.58			72.80		340.0				2.12				2
009946213		9.90			111.44			76.90		0.0				4.65				1
009962982		7.16			74.15			70.00		105.0				4.81				3
009964436		15.25			195.45			86.10		285.0				1.30				2
009967700		9.67			107.49			75.80		210.0				5.70				3
009969088		13.32			169.22			81.10		0.0				4.08				1
010000547		13.29			161.10			82.70		265.0				3.92				2
010006097		11.99			141.12			80.90		365.0				1.93				3
010018811		7.37			76.98			70.20		595.0				5.60				2
010019661		11.53			137.95			80.80		0.0				1.87				1
010030919		15.32			192.31			86.70		350.0				7.20				2
010031345		9.96			117.84			75.50		415.0				4.23				2
010034889		11.72			144.29			77.40		400.0				2.32				2
010068556		13.99			181.10			81.60		250.0				2.95				2
010069788		11.25			132.31			78.90		0.0				2.30				1
010088999		9.23			101.03			76.70		405.0				3.59				3
010090039		7.35			83.08			69.90		0.0				5.77				1
010122250		12.96			162.38			80.60		350.0				3.21				2
010123207		13.67			160.29			83.70		0.0				4.42				1
010133033		14.77			192.68			82.40		560.0				1.02				2
010145736		14.16			194.59			96.60		195.0				10.65				3
010146803		13.62			168.99			82.40		335.0				0.61				2
010147167		10.67			124.93			78.80		0.0				6.79				1
010148629		8.46			91.63			73.50		335.0				2.69				2
010149324		12.52			155.69			83.30		330.0				4.00				2
010158595		6.76			70.53			68.10		0.0				4.69				1
010188953		10.52			123.07			77.00		415.0				1.41				2
010192458		10.47			117.51			78.09		140.0				4.02				2
010192691		8.64			92.77			74.90		355.0				10.22				2
010202184		12.76			158.87			79.80		310.0				0.83				3
010223473		14.56			178.85			85.20		0.0				5.51				1
010229696		10.63			117.30			78.50		85.0				5.97				2
010257419		8.46			91.28			74.00		0.0				8.72				1
010257635		8.58			94.88			73.80		320.0				1.13				2
010263598		10.53			123.16			77.00		0.0				1.71				1
010272641		8.21			90.00			72.20		270.0				1.52				2
010272966		9.39			101.95			75.70		345.0				3.59				2
010274503		13.21			161.79			83.10		0.0				7.69				1
010286995		7.68			81.96			73.00		0.0				1.53				1
010322666		8.88			101.01			75.30		0.0				6.94				1
010328727		11.67			134.94			79.70		600.0				2.01				2
010333131		12.76			163.59			79.90		285.0				6.12				3
010339303		8.26			89.11			74.70		0.0				1.38				1
010351142		7.64			83.00			70.70		570.0				8.43				2
010382727		15.40			198.26			86.00		190.0				8.49				3
010386904		14.83			182.26			85.90		490.0				1.92				3
010387370		7.09			68.56			71.62		125.0				2.23				2
010387999		8.58			91.42			75.80		290.0				6.38				2
010397623		6.91			69.76			70.80		0.0				8.36				1
010420629		13.62			182.76			89.30		280.0				6.50				3
010422287		8.35			97.71			72.30		195.0				6.40				3
010424379		9.55			106.41			75.10		0.0				6.90				1
010427256		12.67			153.38			81.10		270.0				1.96				3
010448558		10.19			109.46			77.20		0.0				5.92				1
010449846		14.31			182.72			84.70		510.0				7.27				3
010452960		14.43			187.44			81.45		310.0				8.07				2
010460225		11.27			137.43			77.20		240.0				4.11				2
010472755		11.32			127.21			79.70		155.0				0.87				3
010482211		17.54			234.60			87.00		480.0				4.40				2
010517360		15.21			195.31			85.10		205.0				2.89				2
010521711		11.43			138.40			78.10		0.0				1.38				1
010525595		9.50			116.62			79.90		330.0				6.63				3
010537820		13.18			159.03			83.00		0.0				9.21				1
010545089		10.56			123.44			77.90		170.0				8.54				2
010556924		12.11			159.99			91.00		0.0				9.24				1
010580260		12.90			153.13			82.10		0.0				1.67				1
010581491		17.49			223.82			90.20		250.0				1.94				2
010587201		14.07			196.41			85.30		450.0				5.76				2
010590005		9.12			103.82			75.20		175.0				3.85				2
010593078		15.39			203.92			82.10		150.0				1.38				3
010593799		13.35			168.34			81.60		310.0				3.86				3
010599977		14.50			187.13			85.10		390.0				3.95				2
010611263		11.71			140.92			80.10		310.0				7.75				3
010645209		14.03			193.85			70.40		465.0				3.31				2
010651646		8.28			84.03			73.90		780.0				3.89				2
010658641		8.52			87.95			74.90		820.0				7.01				2
010666682		8.82			99.84			71.80		415.0				3.65				3
010667545		8.97			99.80			73.70		370.0				6.49				2
010668065		11.80			140.02			79.20		195.0				3.48				2
010669590		9.11			96.41			75.70		95.0				2.80				2
010675052		10.88			138.92			94.70		310.0				8.35				3
010684749		13.91			168.35			84.90		0.0				5.27				1
010712314		9.47			114.07			68.80		365.0				4.64				2
010722175		9.52			112.53			73.60		245.0				2.07				3
010727457		7.67			85.51			66.10		160.0				7.16				2
010732050		7.53			81.50			70.10		295.0				7.59				2
010732952		13.70			162.10			83.90		415.0				1.77				2
010751237		9.13			98.77			74.70		345.0				5.78				3
010779537		15.48			210.14			84.70		0.0				5.85				1
010782351		11.82			140.35			81.70		290.0				7.94				3
010790401		13.26			155.74			83.00		155.0				2.23				2
010792866		10.68			119.06			78.20		215.0				6.76				2
010793872		14.93			181.65			86.20		450.0				5.56				2
010796857		7.82			88.38			65.40		245.0				3.31				3
010798647		9.64			104.42			76.60		490.0				3.14				2
010799729		8.57			92.10			74.54		340.0				4.25				2
010809296		12.33			148.19			81.00		0.0				6.89				1
010813626		13.59			163.16			84.20		275.0				4.97				2
010847321		6.58			68.63			68.40		220.0				7.13				2
010854977		14.78			183.01			85.40		285.0				0.83				3
010858675		8.16			87.73			72.90		0.0				4.05				1
010861311		7.16			78.88			68.40		185.0				6.69				2
010862184		9.30			104.20			75.20		310.0				1.63				2
010866415		8.79			94.50			75.10		345.0				3.51				2
010873513		11.80			137.81			80.50		90.0				1.02				2
010876892		13.14			163.22			81.90		355.0				5.95				2
010881317		6.88			74.16			69.20		0.0				3.92				1
010881810		11.90			147.80			78.00		0.0				10.17				1
010904520		9.14			101.77			74.00		320.0				3.03				2
010909816		12.07			151.43			77.90		0.0				1.51				1
010910197		9.91			109.35			77.00		310.0				2.46				2
010916563		7.20			74.20			70.00		300.0				4.34				2
010924652		12.67			151.99			82.60		305.0				2.32				2
010931578		15.98			212.16			86.40		365.0				1.13				3
010935377		12.94			152.43			82.20		290.0				0.77				3
010937071		13.97			176.85			84.10		480.0				9.05				2
010962756		12.72			159.02			81.60		0.0				6.86				1
010971897		17.99			221.62			91.10		590.0				1.04				2
010973397		9.64			108.89			71.40		940.0				4.84				3
010977146		12.82			160.84			79.70		225.0				1.80				2
010977979		15.44			196.69			86.30		405.0				2.27				2
010979458		10.33			118.72			78.10		495.0				2.03				2
010982591		16.58			206.69			88.70		0.0				1.63				1
010989961		7.55			78.05			71.60		345.0				7.11				3
011014947		6.78			62.64			70.30		640.0				7.93				2
011020211		9.93			106.76			77.20		0.0				6.63				1
011033420		10.18			118.18			76.50		400.0				1.56				2
011038809		18.02			233.82			89.00		310.0				4.63				2
011043940		7.73			79.69			72.10		295.0				6.71				2
011068380		7.65			79.60			71.40		420.0				8.69				2
011083613		8.67			87.87			74.20		270.0				3.13				2
011086949		11.79			135.52			81.10		0.0				0.56				1
011087371		11.58			142.56			77.40		0.0				6.27				1
011090674		16.30			206.37			88.00		480.0				5.32				3
011091445		15.25			192.31			86.00		320.0				5.36				3
011097752		11.60			140.66			79.60		125.0				3.72				2
011122147		13.38			170.39			81.20		295.0				3.52				3
011127815		7.80			79.46			72.40		135.0				6.73				2
011129191		7.75			81.03			72.00		720.0				5.55				2
011136578		8.26			90.19			73.40		0.0				5.59				1
011140680		9.03			97.44			75.50		315.0				1.71				2
011176222		8.73			93.30			75.20		0.0				8.27				1
011189239		9.48			105.40			77.10		0.0				4.37				1
011190768		17.34			223.00			89.50		265.0				1.04				3
011196317		16.54			218.87			85.70		260.0				1.40				2
011241658		7.63			80.40			73.70		320.0				2.90				2
011245496		10.84			131.74			76.10		690.0				3.29				3
011251622		7.02			78.27			67.90		155.0				4.73				2
011285650		8.47			93.63			74.30		340.0				2.01				2
011287949		8.19			91.00			72.00		295.0				3.06				2
011349180		16.64			207.43			88.50		330.0				6.64				2
011349490		11.14			132.17			78.00		550.0				3.82				2
011353313		10.76			125.76			76.90		460.0				2.82				2
011358231		12.40			152.01			80.00		190.0				0.94				2
011358669		8.48			97.21			73.30		340.0				3.44				3
011361765		9.25			102.85			74.50		420.0				1.77				3
011391750		8.02			86.41			72.20		0.0				6.59				1
011404111		14.28			178.98			83.40		255.0				7.51				3
011404149		16.50			217.72			86.50		285.0				6.15				3
011404803		16.31			214.04			87.00		170.0				3.83				2
011413393		6.83			70.02			68.60		440.0				4.45				3
011453225		8.40			91.25			73.60		360.0				0.85				2
011465165		6.22			62.02			66.40		700.0				7.57				2
011465618		9.18			98.64			76.00		310.0				4.81				2
011466403		8.09			84.77			72.80		280.0				4.89				3
011468053		9.77			112.36			75.10		0.0				0.84				1
011496193		12.28			143.78			81.80		185.0				11.77				2
011502036		13.01			156.86			83.20		345.0				3.68				3
011507936		7.39			78.17			69.70		185.0				4.73				2
011515377		14.79			191.53			83.20		335.0				2.07				3
011518457		11.50			134.27			80.90		0.0				2.24				1
011520578		9.54			110.40			75.80		0.0				5.82				1
011521653		11.58			136.43			78.90		165.0				5.65				2
011546972		10.97			127.50			78.80		0.0				7.00				1
